application_id,mob,performance_date,dpd_bucket,current_dpd,balance_outstanding
APP004298,13,2025-06-28,1,15,12993.67
APP004298,14,2025-07-28,1,15,11915.14
APP004298,15,2025-08-28,2,45,11900.14
APP004298,16,2025-09-28,2,45,11691.43
APP004299,1,2024-05-17,0,0,37378.18
APP004299,2,2024-06-17,0,0,35672.43
APP004299,3,2024-07-17,0,0,35803.57
APP004299,4,2024-08-17,0,0,34455.65
APP004299,5,2024-09-17,0,0,33890.93
APP004299,6,2024-10-17,0,0,32654.89
APP004299,7,2024-11-17,0,0,33031.18
APP004299,8,2024-12-17,0,0,30974.29
APP004299,9,2025-01-17,0,0,32838.66
APP004299,10,2025-02-17,0,0,29897.89
APP004299,11,2025-03-17,0,0,30571.12
APP004299,12,2025-04-17,0,0,28979.21
APP004299,13,2025-05-17,1,15,29273.1
APP004299,14,2025-06-17,1,15,27966.35
APP004299,15,2025-07-17,1,15,28370.68
APP004299,16,2025-08-17,1,15,26741.83
APP004299,17,2025-09-17,1,15,26298.71
APP004300,1,2023-08-03,0,0,3884.23
APP004300,2,2023-09-03,0,0,3722.45
APP004300,3,2023-10-03,0,0,3510.57
APP004300,4,2023-11-03,0,0,3221.88
APP004300,5,2023-12-03,0,0,3028.78
APP004300,6,2024-01-03,0,0,3010.34
APP004300,7,2024-02-03,0,0,2772.32
APP004300,8,2024-03-03,0,0,2571.27
APP004300,9,2024-04-03,0,0,2493.01
APP004300,10,2024-05-03,0,0,2427.84
APP004300,11,2024-06-03,0,0,2130.2
APP004300,12,2024-07-03,0,0,2028.87
APP004300,13,2024-08-03,0,0,1911.09
APP004300,14,2024-09-03,0,0,1738.54
APP004300,15,2024-10-03,0,0,1463.18
APP004300,16,2024-11-03,0,0,1300.07
APP004300,17,2024-12-03,0,0,1164.23
APP004300,18,2025-01-03,0,0,973.87
APP004300,19,2025-02-03,0,0,865.82
APP004300,20,2025-03-03,0,0,697.51
APP004300,21,2025-04-03,0,0,508.01
APP004300,22,2025-05-03,0,0,337.56
APP004300,23,2025-06-03,0,0,165.32
APP004300,24,2025-07-03,0,0,0.0
APP004300,25,2025-08-03,0,0,0.0
APP004300,26,2025-09-03,0,0,0.0
APP004301,1,2024-04-16,0,0,16771.04
APP004301,2,2024-05-16,0,0,16646.31
APP004301,3,2024-06-16,0,0,16180.92
APP004301,4,2024-07-16,0,0,16652.9
APP004301,5,2024-08-16,0,0,16365.16
APP004301,6,2024-09-16,0,0,16251.36
APP004301,7,2024-10-16,0,0,16139.42
APP004301,8,2024-11-16,0,0,14858.73
APP004301,9,2024-12-16,0,0,15452.88
APP004301,10,2025-01-16,0,0,14807.78
APP004301,11,2025-02-16,0,0,13854.56
APP004301,12,2025-03-16,0,0,14553.99
APP004301,13,2025-04-16,0,0,13555.89
APP004301,14,2025-05-16,0,0,13602.34
APP004301,15,2025-06-16,0,0,12858.54
APP004301,16,2025-07-16,0,0,13468.14
APP004301,17,2025-08-16,0,0,12456.37
APP004301,18,2025-09-16,0,0,12261.6
APP004302,1,2024-12-24,0,0,23472.82
APP004302,2,2025-01-24,0,0,22979.4
APP004302,3,2025-02-24,0,0,22638.36
APP004302,4,2025-03-24,0,0,22401.22
APP004302,5,2025-04-24,0,0,21568.46
APP004302,6,2025-05-24,0,0,20678.53
APP004302,7,2025-06-24,0,0,20901.15
APP004302,8,2025-07-24,0,0,20713.2
APP004302,9,2025-08-24,0,0,20513.63
APP004302,10,2025-09-24,0,0,20792.9
APP004303,1,2024-07-19,0,0,43085.89
APP004303,2,2024-08-19,0,0,41440.89
APP004303,3,2024-09-19,1,15,40275.68
APP004303,4,2024-10-19,1,15,40100.62
APP004303,5,2024-11-19,0,0,38268.5
APP004303,6,2024-12-19,0,0,37919.35
APP004303,7,2025-01-19,0,0,36454.31
APP004303,8,2025-02-19,0,0,34544.89
APP004303,9,2025-03-19,0,0,35749.99
APP004303,10,2025-04-19,0,0,35501.65
APP004303,11,2025-05-19,0,0,33306.89
APP004303,12,2025-06-19,0,0,32433.35
APP004303,13,2025-07-19,0,0,32924.62
APP004303,14,2025-08-19,0,0,32232.14
APP004303,15,2025-09-19,0,0,29352.03
APP004304,1,2023-04-29,1,15,25833.6
APP004304,2,2023-05-29,1,15,24139.25
APP004304,3,2023-06-29,1,15,21584.66
APP004304,4,2023-07-29,1,15,19547.14
APP004304,5,2023-08-29,0,0,17318.42
APP004304,6,2023-09-29,1,15,14880.05
APP004304,7,2023-10-29,1,15,12424.85
APP004304,8,2023-11-29,1,15,9252.83
APP004304,9,2023-12-29,0,0,6821.52
APP004304,10,2024-01-29,1,15,4943.83
APP004304,11,2024-02-29,1,15,2372.48
APP004304,12,2024-03-29,1,15,0.0
APP004304,13,2024-04-29,1,0,0.0
APP004304,14,2024-05-29,1,0,0.0
APP004304,15,2024-06-29,1,0,0.0
APP004304,16,2024-07-29,1,0,0.0
APP004304,17,2024-08-29,1,0,0.0
APP004304,18,2024-09-29,1,0,0.0
APP004304,19,2024-10-29,1,0,0.0
APP004304,20,2024-11-29,1,0,0.0
APP004304,21,2024-12-29,1,0,0.0
APP004304,22,2025-01-29,1,0,0.0
APP004304,23,2025-02-28,1,0,0.0
APP004304,24,2025-03-29,1,0,0.0
APP004304,25,2025-04-29,1,0,0.0
APP004304,26,2025-05-29,1,0,0.0
APP004304,27,2025-06-29,1,0,0.0
APP004304,28,2025-07-29,1,0,0.0
APP004304,29,2025-08-29,1,0,0.0
APP004304,30,2025-09-29,1,0,0.0
APP004305,1,2023-07-07,0,0,12696.33
APP004305,2,2023-08-07,0,0,12002.82
APP004305,3,2023-09-07,0,0,12146.98
APP004305,4,2023-10-07,0,0,11344.37
APP004305,5,2023-11-07,0,0,11566.32
APP004305,6,2023-12-07,0,0,11179.17
APP004305,7,2024-01-07,0,0,10407.61
APP004305,8,2024-02-07,0,0,9619.6
APP004305,9,2024-03-07,0,0,9431.26
APP004305,10,2024-04-07,0,0,9836.39
APP004305,11,2024-05-07,0,0,9076.08
APP004305,12,2024-06-07,0,0,8864.88
APP004305,13,2024-07-07,0,0,8567.94
APP004305,14,2024-08-07,0,0,7810.25
APP004305,15,2024-09-07,0,0,7453.84
APP004305,16,2024-10-07,0,0,7215.15
APP004305,17,2024-11-07,0,0,6667.56
APP004305,18,2024-12-07,0,0,6294.02
APP004305,19,2025-01-07,0,0,6207.76
APP004305,20,2025-02-07,0,0,5719.9
APP004305,21,2025-03-07,0,0,5165.96
APP004305,22,2025-04-07,1,15,5173.46
APP004305,23,2025-05-07,0,0,4682.97
APP004305,24,2025-06-07,0,0,4136.87
APP004305,25,2025-07-07,0,0,3966.27
APP004305,26,2025-08-07,0,0,3607.93
APP004305,27,2025-09-07,0,0,3217.72
APP004306,1,2024-11-01,1,15,30460.85
APP004306,2,2024-12-01,2,45,30122.81
APP004306,3,2025-01-01,1,15,29141.16
APP004306,4,2025-02-01,0,0,28288.98
APP004306,5,2025-03-01,0,0,28642.69
APP004306,6,2025-04-01,0,0,28904.78
APP004306,7,2025-05-01,0,0,26701.35
APP004306,8,2025-06-01,1,15,27662.6
APP004306,9,2025-07-01,0,0,26468.18
APP004306,10,2025-08-01,0,0,25706.78
APP004306,11,2025-09-01,0,0,25114.01
APP004307,1,2024-04-04,0,0,28187.3
APP004307,2,2024-05-04,1,15,25646.8
APP004307,3,2024-06-04,1,15,25561.71
APP004307,4,2024-07-04,1,15,23417.56
APP004307,5,2024-08-04,1,15,23973.04
APP004307,6,2024-09-04,0,0,21293.39
APP004307,7,2024-10-04,1,15,19932.54
APP004307,8,2024-11-04,1,15,19955.48
APP004307,9,2024-12-04,1,15,18924.83
APP004307,10,2025-01-04,1,15,17081.84
APP004307,11,2025-02-04,1,15,15743.22
APP004307,12,2025-03-04,1,15,15219.01
APP004307,13,2025-04-04,1,15,12988.72
APP004307,14,2025-05-04,1,15,12142.16
APP004307,15,2025-06-04,0,0,10404.9
APP004307,16,2025-07-04,0,0,9206.21
APP004307,17,2025-08-04,0,0,8280.57
APP004307,18,2025-09-04,0,0,7589.96
APP004308,1,2023-08-14,0,0,13112.4
APP004308,2,2023-09-14,0,0,12893.17
APP004308,3,2023-10-14,0,0,12760.88
APP004308,4,2023-11-14,0,0,11514.2
APP004308,5,2023-12-14,0,0,11808.42
APP004308,6,2024-01-14,0,0,11138.58
APP004308,7,2024-02-14,0,0,10683.48
APP004308,8,2024-03-14,0,0,10660.94
APP004308,9,2024-04-14,0,0,9991.77
APP004308,10,2024-05-14,0,0,9890.67
APP004308,11,2024-06-14,0,0,9827.16
APP004308,12,2024-07-14,0,0,9170.82
APP004308,13,2024-08-14,0,0,8988.84
APP004308,14,2024-09-14,0,0,8464.83
APP004308,15,2024-10-14,0,0,7914.69
APP004308,16,2024-11-14,0,0,7334.2
APP004308,17,2024-12-14,0,0,6829.22
APP004308,18,2025-01-14,0,0,6898.67
APP004308,19,2025-02-14,0,0,6209.55
APP004308,20,2025-03-14,0,0,5763.94
APP004308,21,2025-04-14,0,0,5526.61
APP004308,22,2025-05-14,0,0,5431.86
APP004308,23,2025-06-14,0,0,5024.11
APP004308,24,2025-07-14,0,0,4385.46
APP004308,25,2025-08-14,0,0,4113.17
APP004308,26,2025-09-14,0,0,3908.01
APP004309,1,2025-01-24,0,0,43117.35
APP004309,2,2025-02-24,0,0,42840.56
APP004309,3,2025-03-24,0,0,41161.13
APP004309,4,2025-04-24,0,0,39799.8
APP004309,5,2025-05-24,0,0,40702.54
APP004309,6,2025-06-24,0,0,40282.84
APP004309,7,2025-07-24,0,0,37805.71
APP004309,8,2025-08-24,0,0,36714.03
APP004309,9,2025-09-24,0,0,35722.52
APP004310,1,2023-04-13,1,15,33748.64
APP004310,2,2023-05-13,1,15,32592.63
APP004310,3,2023-06-13,1,15,33966.45
APP004310,4,2023-07-13,0,0,32271.41
APP004310,5,2023-08-13,0,0,33203.14
APP004310,6,2023-09-13,0,0,30169.43
APP004310,7,2023-10-13,0,0,31359.72
APP004310,8,2023-11-13,0,0,29556.76
APP004310,9,2023-12-13,0,0,27418.35
APP004310,10,2024-01-13,0,0,26982.02
APP004310,11,2024-02-13,0,0,26238.8
APP004310,12,2024-03-13,0,0,25802.05
APP004310,13,2024-04-13,0,0,26493.9
APP004310,14,2024-05-13,0,0,23980.54
APP004310,15,2024-06-13,0,0,23564.25
APP004310,16,2024-07-13,0,0,23355.91
APP004310,17,2024-08-13,0,0,23709.13
APP004310,18,2024-09-13,0,0,22515.77
APP004310,19,2024-10-13,0,0,22264.42
APP004310,20,2024-11-13,0,0,19853.78
APP004310,21,2024-12-13,0,0,20784.11
APP004310,22,2025-01-13,0,0,18493.98
APP004310,23,2025-02-13,0,0,18154.73
APP004310,24,2025-03-13,0,0,17434.34
APP004310,25,2025-04-13,0,0,17038.0
APP004310,26,2025-05-13,0,0,16700.44
APP004310,27,2025-06-13,0,0,16033.12
APP004310,28,2025-07-13,0,0,14319.38
APP004310,29,2025-08-13,0,0,14630.41
APP004310,30,2025-09-13,0,0,13245.78
APP004311,1,2023-06-07,0,0,45771.38
APP004311,2,2023-07-07,0,0,46996.08
APP004311,3,2023-08-07,1,15,43448.51
APP004311,4,2023-09-07,0,0,43856.78
APP004311,5,2023-10-07,0,0,43318.53
APP004311,6,2023-11-07,0,0,41563.53
APP004311,7,2023-12-07,0,0,39443.94
APP004311,8,2024-01-07,0,0,38838.98
APP004311,9,2024-02-07,0,0,40411.95
APP004311,10,2024-03-07,0,0,37426.59
APP004311,11,2024-04-07,0,0,36272.15
APP004311,12,2024-05-07,0,0,37162.71
APP004311,13,2024-06-07,0,0,36902.9
APP004311,14,2024-07-07,0,0,32846.05
APP004311,15,2024-08-07,0,0,33629.57
APP004311,16,2024-09-07,0,0,31720.94
APP004311,17,2024-10-07,0,0,30288.93
APP004311,18,2024-11-07,0,0,29672.44
APP004311,19,2024-12-07,0,0,29527.73
APP004311,20,2025-01-07,0,0,28479.34
APP004311,21,2025-02-07,0,0,28384.71
APP004311,22,2025-03-07,0,0,26437.07
APP004311,23,2025-04-07,0,0,24933.96
APP004311,24,2025-05-07,0,0,24298.37
APP004311,25,2025-06-07,0,0,22700.65
APP004311,26,2025-07-07,0,0,21636.09
APP004311,27,2025-08-07,0,0,22101.82
APP004311,28,2025-09-07,1,15,19399.92
APP004312,1,2024-08-01,0,0,2905.51
APP004312,2,2024-09-01,0,0,2932.98
APP004312,3,2024-10-01,0,0,2718.78
APP004312,4,2024-11-01,1,15,2749.41
APP004312,5,2024-12-01,1,15,2634.56
APP004312,6,2025-01-01,1,15,2552.02
APP004312,7,2025-02-01,1,15,2331.66
APP004312,8,2025-03-01,1,15,2316.57
APP004312,9,2025-04-01,1,15,2277.13
APP004312,10,2025-05-01,1,15,2207.34
APP004312,11,2025-06-01,1,15,2101.57
APP004312,12,2025-07-01,0,0,1975.3
APP004312,13,2025-08-01,0,0,1921.85
APP004312,14,2025-09-01,0,0,1890.82
APP004313,1,2024-06-30,0,0,12683.05
APP004313,2,2024-07-30,0,0,12510.01
APP004313,3,2024-08-30,0,0,12224.58
APP004313,4,2024-09-30,0,0,12110.8
APP004313,5,2024-10-30,0,0,11695.37
APP004313,6,2024-11-30,0,0,10916.16
APP004313,7,2024-12-30,0,0,10914.11
APP004313,8,2025-01-30,0,0,10113.28
APP004313,9,2025-02-28,0,0,9867.68
APP004313,10,2025-03-30,0,0,9689.65
APP004313,11,2025-04-30,0,0,9103.7
APP004313,12,2025-05-30,0,0,9182.68
APP004313,13,2025-06-30,0,0,8517.73
APP004313,14,2025-07-30,0,0,8381.49
APP004313,15,2025-08-30,0,0,7967.68
APP004313,16,2025-09-30,0,0,7551.45
APP004314,1,2023-10-21,0,0,20746.2
APP004314,2,2023-11-21,0,0,20565.68
APP004314,3,2023-12-21,0,0,21519.37
APP004314,4,2024-01-21,0,0,20676.01
APP004314,5,2024-02-21,0,0,19486.32
APP004314,6,2024-03-21,0,0,19236.84
APP004314,7,2024-04-21,0,0,19009.96
APP004314,8,2024-05-21,0,0,18217.81
APP004314,9,2024-06-21,0,0,17212.08
APP004314,10,2024-07-21,0,0,16855.94
APP004314,11,2024-08-21,0,0,16601.76
APP004314,12,2024-09-21,0,0,15981.33
APP004314,13,2024-10-21,0,0,15725.9
APP004314,14,2024-11-21,0,0,15214.08
APP004314,15,2024-12-21,0,0,15578.67
APP004314,16,2025-01-21,0,0,14679.74
APP004314,17,2025-02-21,0,0,13565.52
APP004314,18,2025-03-21,0,0,13094.27
APP004314,19,2025-04-21,0,0,13677.44
APP004314,20,2025-05-21,0,0,12375.22
APP004314,21,2025-06-21,0,0,12192.1
APP004314,22,2025-07-21,0,0,11590.99
APP004314,23,2025-08-21,0,0,11559.41
APP004314,24,2025-09-21,0,0,10867.05
APP004315,1,2024-05-03,0,0,13357.8
APP004315,2,2024-06-03,0,0,12370.62
APP004315,3,2024-07-03,0,0,11696.05
APP004315,4,2024-08-03,0,0,11704.59
APP004315,5,2024-09-03,0,0,11527.6
APP004315,6,2024-10-03,0,0,11622.62
APP004315,7,2024-11-03,0,0,10890.65
APP004315,8,2024-12-03,0,0,10760.37
APP004315,9,2025-01-03,0,0,10843.36
APP004315,10,2025-02-03,0,0,9889.04
APP004315,11,2025-03-03,0,0,10034.4
APP004315,12,2025-04-03,0,0,10016.9
APP004315,13,2025-05-03,0,0,9631.2
APP004315,14,2025-06-03,0,0,8885.92
APP004315,15,2025-07-03,0,0,8950.03
APP004315,16,2025-08-03,0,0,9099.91
APP004315,17,2025-09-03,0,0,8366.74
APP004316,1,2024-03-06,0,0,7243.1
APP004316,2,2024-04-06,0,0,7446.15
APP004316,3,2024-05-06,0,0,7018.18
APP004316,4,2024-06-06,0,0,7286.8
APP004316,5,2024-07-06,0,0,7079.9
APP004316,6,2024-08-06,0,0,6821.86
APP004316,7,2024-09-06,0,0,6336.37
APP004316,8,2024-10-06,0,0,6213.75
APP004316,9,2024-11-06,0,0,6495.43
APP004316,10,2024-12-06,0,0,6163.2
APP004316,11,2025-01-06,0,0,5949.66
APP004316,12,2025-02-06,0,0,5824.73
APP004316,13,2025-03-06,0,0,6165.48
APP004316,14,2025-04-06,0,0,5711.61
APP004316,15,2025-05-06,0,0,5691.83
APP004316,16,2025-06-06,0,0,5637.06
APP004316,17,2025-07-06,0,0,5296.0
APP004316,18,2025-08-06,0,0,4999.16
APP004316,19,2025-09-06,0,0,5335.86
APP004317,1,2024-09-24,0,0,13532.18
APP004317,2,2024-10-24,0,0,12536.97
APP004317,3,2024-11-24,0,0,12598.66
APP004317,4,2024-12-24,0,0,12112.5
APP004317,5,2025-01-24,0,0,11226.16
APP004317,6,2025-02-24,0,0,10805.85
APP004317,7,2025-03-24,0,0,10108.66
APP004317,8,2025-04-24,0,0,8914.34
APP004317,9,2025-05-24,0,0,9093.51
APP004317,10,2025-06-24,0,0,8476.12
APP004317,11,2025-07-24,0,0,7695.82
APP004317,12,2025-08-24,0,0,7275.9
APP004317,13,2025-09-24,0,0,6707.82
APP004318,1,2023-07-13,0,0,21688.41
APP004318,2,2023-08-13,0,0,20925.31
APP004318,3,2023-09-13,0,0,21108.21
APP004318,4,2023-10-13,0,0,18844.8
APP004318,5,2023-11-13,0,0,19316.89
APP004318,6,2023-12-13,0,0,18501.33
APP004318,7,2024-01-13,0,0,16547.48
APP004318,8,2024-02-13,0,0,15336.39
APP004318,9,2024-03-13,0,0,14228.36
APP004318,10,2024-04-13,0,0,13335.71
APP004318,11,2024-05-13,0,0,12735.4
APP004318,12,2024-06-13,0,0,11269.72
APP004318,13,2024-07-13,0,0,10505.06
APP004318,14,2024-08-13,0,0,10090.35
APP004318,15,2024-09-13,0,0,8646.17
APP004318,16,2024-10-13,0,0,8104.75
APP004318,17,2024-11-13,0,0,7079.82
APP004318,18,2024-12-13,0,0,6163.72
APP004318,19,2025-01-13,0,0,4670.78
APP004318,20,2025-02-13,0,0,3924.41
APP004318,21,2025-03-13,0,0,2938.02
APP004318,22,2025-04-13,0,0,2019.55
APP004318,23,2025-05-13,0,0,975.05
APP004318,24,2025-06-13,0,0,0.0
APP004318,25,2025-07-13,0,0,0.0
APP004318,26,2025-08-13,0,0,0.0
APP004318,27,2025-09-13,0,0,0.0
APP004319,1,2023-11-26,0,0,3332.62
APP004319,2,2023-12-26,0,0,3267.0
APP004319,3,2024-01-26,0,0,3030.0
APP004319,4,2024-02-26,0,0,2876.2
APP004319,5,2024-03-26,1,15,2864.5
APP004319,6,2024-04-26,2,45,2571.88
APP004319,7,2024-05-26,2,45,2379.8
APP004319,8,2024-06-26,2,45,2308.89
APP004319,9,2024-07-26,2,45,2090.38
APP004319,10,2024-08-26,2,45,2090.04
APP004319,11,2024-09-26,2,45,1893.35
APP004319,12,2024-10-26,1,15,1671.36
APP004319,13,2024-11-26,1,15,1664.79
APP004319,14,2024-12-26,1,15,1430.3
APP004319,15,2025-01-26,1,15,1330.47
APP004319,16,2025-02-26,1,15,1170.41
APP004319,17,2025-03-26,1,15,983.05
APP004319,18,2025-04-26,1,15,878.08
APP004319,19,2025-05-26,1,15,715.1
APP004319,20,2025-06-26,1,15,592.22
APP004319,21,2025-07-26,1,15,456.73
APP004319,22,2025-08-26,1,15,286.64
APP004319,23,2025-09-26,1,15,141.25
APP004320,1,2023-07-07,0,0,47131.86
APP004320,2,2023-08-07,0,0,47802.59
APP004320,3,2023-09-07,0,0,46256.84
APP004320,4,2023-10-07,0,0,41906.9
APP004320,5,2023-11-07,0,0,41812.13
APP004320,6,2023-12-07,0,0,40246.05
APP004320,7,2024-01-07,0,0,40606.07
APP004320,8,2024-02-07,0,0,38205.25
APP004320,9,2024-03-07,0,0,35562.42
APP004320,10,2024-04-07,0,0,36553.04
APP004320,11,2024-05-07,0,0,34473.36
APP004320,12,2024-06-07,0,0,33794.72
APP004320,13,2024-07-07,0,0,30347.64
APP004320,14,2024-08-07,0,0,30661.76
APP004320,15,2024-09-07,0,0,29434.74
APP004320,16,2024-10-07,0,0,25672.93
APP004320,17,2024-11-07,0,0,26185.59
APP004320,18,2024-12-07,0,0,24297.84
APP004320,19,2025-01-07,0,0,22865.21
APP004320,20,2025-02-07,0,0,21055.93
APP004320,21,2025-03-07,0,0,19557.88
APP004320,22,2025-04-07,0,0,18214.61
APP004320,23,2025-05-07,0,0,18093.24
APP004320,24,2025-06-07,0,0,16067.59
APP004320,25,2025-07-07,0,0,14545.41
APP004320,26,2025-08-07,0,0,14026.14
APP004320,27,2025-09-07,0,0,11580.69
APP004321,1,2024-07-20,0,0,34417.01
APP004321,2,2024-08-20,0,0,34777.67
APP004321,3,2024-09-20,0,0,33266.96
APP004321,4,2024-10-20,0,0,32453.11
APP004321,5,2024-11-20,0,0,30995.1
APP004321,6,2024-12-20,0,0,29827.65
APP004321,7,2025-01-20,0,0,31965.53
APP004321,8,2025-02-20,0,0,29415.81
APP004321,9,2025-03-20,0,0,29178.72
APP004321,10,2025-04-20,0,0,28263.85
APP004321,11,2025-05-20,0,0,27104.03
APP004321,12,2025-06-20,0,0,26493.48
APP004321,13,2025-07-20,0,0,27848.89
APP004321,14,2025-08-20,0,0,26109.44
APP004321,15,2025-09-20,0,0,25154.77
APP004322,1,2023-07-11,0,0,21925.82
APP004322,2,2023-08-11,0,0,20172.42
APP004322,3,2023-09-11,0,0,20058.31
APP004322,4,2023-10-11,0,0,19782.01
APP004322,5,2023-11-11,0,0,18603.85
APP004322,6,2023-12-11,1,15,17696.9
APP004322,7,2024-01-11,1,15,16913.07
APP004322,8,2024-02-11,1,15,17674.65
APP004322,9,2024-03-11,1,15,16288.22
APP004322,10,2024-04-11,0,0,15480.97
APP004322,11,2024-05-11,1,15,16013.34
APP004322,12,2024-06-11,1,15,15098.47
APP004322,13,2024-07-11,0,0,13495.17
APP004322,14,2024-08-11,1,15,12813.5
APP004322,15,2024-09-11,1,15,13228.19
APP004322,16,2024-10-11,1,15,12152.26
APP004322,17,2024-11-11,1,15,11583.85
APP004322,18,2024-12-11,1,15,11219.42
APP004322,19,2025-01-11,1,15,10835.02
APP004322,20,2025-02-11,0,0,10070.35
APP004322,21,2025-03-11,0,0,8797.84
APP004322,22,2025-04-11,0,0,8575.86
APP004322,23,2025-05-11,0,0,7961.59
APP004322,24,2025-06-11,0,0,7437.84
APP004322,25,2025-07-11,0,0,6982.16
APP004322,26,2025-08-11,0,0,6257.76
APP004322,27,2025-09-11,0,0,5304.21
APP004323,1,2024-06-01,0,0,31296.13
APP004323,2,2024-07-01,0,0,31740.32
APP004323,3,2024-08-01,0,0,29181.65
APP004323,4,2024-09-01,0,0,28386.66
APP004323,5,2024-10-01,0,0,25412.5
APP004323,6,2024-11-01,0,0,23826.17
APP004323,7,2024-12-01,0,0,23724.93
APP004323,8,2025-01-01,0,0,22333.09
APP004323,9,2025-02-01,0,0,21215.57
APP004323,10,2025-03-01,1,15,19000.66
APP004323,11,2025-04-01,1,15,18592.9
APP004323,12,2025-05-01,1,15,16838.37
APP004323,13,2025-06-01,1,15,14431.92
APP004323,14,2025-07-01,1,15,14162.41
APP004323,15,2025-08-01,0,0,12556.32
APP004323,16,2025-09-01,0,0,11545.33
APP004324,1,2024-04-10,0,0,25686.29
APP004324,2,2024-05-10,0,0,24961.09
APP004324,3,2024-06-10,0,0,26336.19
APP004324,4,2024-07-10,0,0,25210.46
APP004324,5,2024-08-10,0,0,24724.44
APP004324,6,2024-09-10,0,0,23325.59
APP004324,7,2024-10-10,1,15,22393.76
APP004324,8,2024-11-10,1,15,22235.71
APP004324,9,2024-12-10,1,15,22300.12
APP004324,10,2025-01-10,0,0,21302.73
APP004324,11,2025-02-10,0,0,21865.57
APP004324,12,2025-03-10,0,0,22159.13
APP004324,13,2025-04-10,0,0,20429.45
APP004324,14,2025-05-10,0,0,21072.25
APP004324,15,2025-06-10,0,0,20630.93
APP004324,16,2025-07-10,0,0,18564.68
APP004324,17,2025-08-10,0,0,18447.66
APP004324,18,2025-09-10,0,0,18912.4
APP004325,1,2024-04-01,0,0,22907.08
APP004325,2,2024-05-01,1,15,22439.46
APP004325,3,2024-06-01,1,15,22173.22
APP004325,4,2024-07-01,1,15,20658.05
APP004325,5,2024-08-01,1,15,21493.97
APP004325,6,2024-09-01,1,15,20483.18
APP004325,7,2024-10-01,0,0,20830.3
APP004325,8,2024-11-01,1,15,18898.95
APP004325,9,2024-12-01,0,0,19297.82
APP004325,10,2025-01-01,0,0,18230.8
APP004325,11,2025-02-01,0,0,17873.73
APP004325,12,2025-03-01,1,15,17822.45
APP004325,13,2025-04-01,0,0,16755.47
APP004325,14,2025-05-01,0,0,16745.89
APP004325,15,2025-06-01,0,0,16420.42
APP004325,16,2025-07-01,1,15,15967.55
APP004325,17,2025-08-01,1,15,15155.3
APP004325,18,2025-09-01,1,15,14774.55
APP004326,1,2023-04-26,0,0,46025.15
APP004326,2,2023-05-26,0,0,43935.02
APP004326,3,2023-06-26,0,0,41823.05
APP004326,4,2023-07-26,0,0,42830.76
APP004326,5,2023-08-26,0,0,39528.98
APP004326,6,2023-09-26,0,0,38658.47
APP004326,7,2023-10-26,0,0,36741.32
APP004326,8,2023-11-26,0,0,32265.86
APP004326,9,2023-12-26,0,0,30114.63
APP004326,10,2024-01-26,1,15,28829.7
APP004326,11,2024-02-26,2,45,26314.61
APP004326,12,2024-03-26,1,15,23827.44
APP004326,13,2024-04-26,1,15,23736.57
APP004326,14,2024-05-26,1,15,21729.4
APP004326,15,2024-06-26,1,15,19486.82
APP004326,16,2024-07-26,1,15,15995.44
APP004326,17,2024-08-26,2,45,14702.63
APP004326,18,2024-09-26,2,45,11953.91
APP004326,19,2024-10-26,1,15,10168.61
APP004326,20,2024-11-26,1,15,8537.17
APP004326,21,2024-12-26,0,0,6526.9
APP004326,22,2025-01-26,0,0,4006.07
APP004326,23,2025-02-26,0,0,2077.01
APP004326,24,2025-03-26,0,0,0.0
APP004326,25,2025-04-26,0,0,0.0
APP004326,26,2025-05-26,0,0,0.0
APP004326,27,2025-06-26,0,0,0.0
APP004326,28,2025-07-26,0,0,0.0
APP004326,29,2025-08-26,0,0,0.0
APP004326,30,2025-09-26,0,0,0.0
APP004327,1,2024-10-11,0,0,32068.35
APP004327,2,2024-11-11,0,0,30357.66
APP004327,3,2024-12-11,0,0,27585.13
APP004327,4,2025-01-11,0,0,22875.19
APP004327,5,2025-02-11,0,0,20395.78
APP004327,6,2025-03-11,0,0,18783.52
APP004327,7,2025-04-11,0,0,14964.61
APP004327,8,2025-05-11,0,0,12319.46
APP004327,9,2025-06-11,0,0,8637.56
APP004327,10,2025-07-11,0,0,5868.76
APP004327,11,2025-08-11,0,0,2855.15
APP004327,12,2025-09-11,0,0,0.0
APP004328,1,2024-09-28,0,0,19681.47
APP004328,2,2024-10-28,0,0,20035.53
APP004328,3,2024-11-28,0,0,18704.69
APP004328,4,2024-12-28,0,0,18442.57
APP004328,5,2025-01-28,0,0,18146.78
APP004328,6,2025-02-28,0,0,18070.8
APP004328,7,2025-03-28,0,0,17469.49
APP004328,8,2025-04-28,0,0,16242.61
APP004328,9,2025-05-28,0,0,16917.71
APP004328,10,2025-06-28,0,0,16132.39
APP004328,11,2025-07-28,0,0,15901.45
APP004328,12,2025-08-28,0,0,14301.42
APP004328,13,2025-09-28,0,0,15103.69
APP004329,1,2023-07-10,0,0,47694.15
APP004329,2,2023-08-10,0,0,48722.93
APP004329,3,2023-09-10,0,0,45578.46
APP004329,4,2023-10-10,0,0,44484.22
APP004329,5,2023-11-10,0,0,41853.73
APP004329,6,2023-12-10,0,0,40594.2
APP004329,7,2024-01-10,0,0,38613.17
APP004329,8,2024-02-10,0,0,39668.39
APP004329,9,2024-03-10,0,0,36091.17
APP004329,10,2024-04-10,0,0,37453.25
APP004329,11,2024-05-10,0,0,35031.8
