application_id,bureau_credit_score,enquiries_last_6m,active_credit_accounts,defaults_on_file,months_since_last_delinquency,total_existing_debt,credit_utilization_pct,credit_file_age_months
APP005066,890,1,5,0,,0.0,14.9,84
APP005067,560,4,4,3,7.0,32506.58,46.8,144
APP005068,614,4,5,0,,11447.31,45.0,52
APP005069,817,0,1,0,,11880.93,39.9,162
APP005070,671,3,2,0,,34120.71,100.0,143
APP005071,749,3,5,0,,16841.16,47.1,69
APP005072,620,2,3,0,,12546.92,69.6,3
APP005073,595,2,5,1,35.0,43516.16,73.8,104
APP005074,789,0,4,0,,19523.97,58.7,86
APP005075,651,0,2,0,,16878.85,7.2,152
APP005076,658,0,4,0,,11615.61,16.9,80
APP005077,380,2,0,2,17.0,54787.9,100.0,141
APP005078,823,0,7,0,,18665.17,43.9,150
APP005079,546,3,4,1,21.0,32087.77,64.7,127
APP005080,752,1,3,0,,17141.47,50.5,53
APP005081,710,0,6,0,,25258.59,41.1,83
APP005082,796,2,2,0,,0.0,19.2,80
APP005083,777,1,5,0,,0.0,0.0,89
APP005084,659,1,3,0,,18870.36,55.4,44
APP005085,539,2,5,2,2.0,24337.8,90.8,92
APP005086,809,2,10,0,,0.0,0.0,35
APP005087,612,2,7,0,,20912.24,64.5,31
APP005088,737,1,1,0,,7256.59,54.4,62
APP005089,575,4,4,1,25.0,26439.66,100.0,84
APP005090,791,1,1,0,,11930.57,11.6,108
APP005091,624,1,3,2,1.0,42354.62,95.0,162
APP005092,836,0,4,0,,0.0,48.5,97
APP005093,784,3,2,0,,5848.87,23.9,68
APP005094,851,4,5,0,,0.0,2.4,51
APP005095,604,4,2,1,77.0,39126.86,96.2,60
APP005096,605,2,3,1,23.0,33084.65,58.8,135
APP005097,803,3,3,0,,4829.08,43.6,79
APP005098,664,1,1,0,,31690.84,67.6,67
APP005099,832,1,1,0,,778.89,0.7,60
APP005100,816,1,4,0,,0.0,50.1,118
APP005101,875,1,3,0,,0.0,0.0,92
APP005102,638,1,3,0,,10516.27,46.3,107
APP005103,611,4,4,0,,14014.61,62.4,41
APP005104,786,2,3,0,,26750.75,39.7,13
APP005105,595,3,5,0,,15501.23,70.5,53
APP005106,628,0,4,0,,36729.2,41.7,97
APP005107,732,2,3,0,,17117.78,40.7,49
APP005108,609,2,3,0,,23670.75,44.9,25
APP005109,717,2,4,0,,0.0,35.8,26
APP005110,741,0,2,0,,19371.12,59.2,176
APP005111,668,1,1,0,,13014.71,54.7,203
APP005112,732,4,1,1,64.0,36885.46,56.8,158
APP005113,707,2,2,0,,30961.76,17.7,40
APP005114,634,4,4,0,,11565.16,50.3,164
APP005115,717,1,3,0,,32032.83,85.8,118
APP005116,485,4,4,1,16.0,47009.8,94.8,52
APP005117,727,2,2,0,,16464.57,51.8,75
APP005118,750,0,1,0,,11479.25,31.6,159
APP005119,598,1,2,0,,19411.39,76.1,118
APP005120,736,3,2,0,,13942.0,60.6,52
APP005121,883,0,2,0,,7291.52,32.3,112
APP005122,758,1,7,0,,24768.28,56.0,118
APP005123,705,1,3,0,,8259.32,66.4,124
APP005124,647,1,5,0,,26478.63,11.5,10
APP005125,644,2,2,0,,11793.45,56.1,26
APP005126,900,1,2,0,,11582.88,24.3,120
APP005127,635,3,2,0,,21888.24,57.8,95
APP005128,624,2,4,0,,23592.72,28.8,3
APP005129,683,2,1,0,,14273.49,67.2,3
APP005130,665,1,4,0,,29824.43,51.1,79
APP005131,591,4,4,2,7.0,14060.16,65.1,101
APP005132,782,1,8,0,,7185.22,16.0,199
APP005133,699,1,6,0,,17534.71,32.4,74
APP005134,525,2,4,2,17.0,37897.26,100.0,50
APP005135,723,1,7,0,,0.0,11.9,3
APP005136,453,3,3,2,11.0,19491.06,81.4,118
APP005137,709,1,2,0,,8217.57,35.3,109
APP005138,654,1,4,0,,6645.0,49.1,48
APP005139,715,0,5,0,,9194.65,46.1,67
APP005140,694,2,1,0,,32511.36,98.2,114
APP005141,722,2,3,0,,3396.82,46.8,65
APP005142,719,1,1,0,,21302.49,0.0,100
APP005143,572,2,1,0,,18868.72,45.7,78
APP005144,588,2,3,0,,19967.39,84.5,118
APP005145,643,1,3,0,,23888.63,56.1,76
APP005146,597,3,7,0,,22066.2,56.5,44
APP005147,566,7,5,0,,33815.41,100.0,77
APP005148,700,3,5,0,,16996.29,33.5,75
APP005149,588,3,6,0,,16444.57,100.0,140
APP005150,893,0,6,0,,13088.35,31.3,45
APP005151,762,1,2,0,,19246.13,9.5,55
APP005152,726,2,4,0,,17230.58,62.1,68
APP005153,688,1,4,0,,0.0,41.4,159
APP005154,709,3,3,0,,19673.15,57.8,145
APP005155,900,0,7,0,,1158.77,51.5,97
APP005156,607,1,4,0,,15283.26,67.0,122
APP005157,649,7,5,2,10.0,21857.21,18.1,38
APP005158,644,2,5,0,,15789.1,18.9,191
APP005159,702,2,5,0,,2083.84,2.1,48
APP005160,746,0,6,0,,0.0,4.4,119
APP005161,563,4,4,3,35.0,31223.08,59.0,43
APP005162,670,2,2,0,,27007.14,84.2,101
APP005163,686,1,2,0,,19752.06,61.2,133
APP005164,809,1,6,0,,2563.4,0.0,78
APP005165,691,1,3,1,1.0,0.0,48.5,80
APP005166,877,2,2,0,,2762.77,12.1,108
APP005167,580,4,7,2,9.0,15439.67,78.0,57
APP005168,658,0,3,1,15.0,32577.1,94.7,59
APP005169,704,1,8,0,,5837.9,26.4,117
APP005170,517,5,4,0,,23883.87,87.9,159
APP005171,744,0,4,0,,18882.78,29.8,61
APP005172,646,4,3,1,15.0,39844.6,96.8,135
APP005173,621,4,3,1,28.0,28754.36,38.1,151
APP005174,668,4,0,0,,17263.5,49.1,82
APP005175,554,9,1,1,21.0,24158.25,88.9,6
APP005176,851,1,5,0,,3486.0,49.1,208
APP005177,726,1,2,0,,0.0,23.7,91
APP005178,542,6,1,3,1.0,34246.7,80.1,3
APP005179,459,3,4,0,,27439.43,88.7,117
APP005180,845,0,4,0,,5287.03,36.3,92
APP005181,733,2,2,0,,19786.49,28.5,93
APP005182,830,0,3,0,,0.0,3.4,117
APP005183,768,0,10,0,,9554.47,10.6,126
APP005184,748,0,4,0,,27402.92,48.5,69
APP005185,746,1,3,0,,22244.85,28.5,88
APP005186,704,1,3,0,,6784.09,36.1,40
APP005187,680,3,4,0,,36844.94,81.6,197
APP005188,621,0,1,0,,20636.34,42.1,133
APP005189,900,1,7,0,,0.0,5.2,86
APP005190,702,6,1,1,19.0,19158.7,40.4,116
APP005191,521,3,6,1,1.0,25724.24,46.3,71
APP005192,586,2,6,0,,23532.27,37.1,153
APP005193,712,4,3,0,,16648.04,64.9,95
APP005194,475,6,2,2,33.0,52908.49,100.0,83
APP005195,598,2,1,0,,16406.03,23.5,139
APP005196,755,2,0,0,,0.0,35.4,186
APP005197,722,1,5,0,,17217.67,22.4,208
APP005198,773,1,2,0,,14005.47,41.6,71
APP005199,744,1,5,0,,11395.05,61.5,110
APP005200,775,0,4,0,,22610.95,49.3,57
APP005201,536,3,5,1,12.0,25865.05,100.0,117
APP005202,686,2,3,0,,23833.24,63.2,105
APP005203,747,1,6,0,,0.0,27.5,38
APP005204,715,1,4,0,,22576.74,43.3,93
APP005205,563,6,5,2,40.0,28189.62,73.4,128
APP005206,722,3,5,0,,30282.24,83.2,62
APP005207,505,9,1,1,47.0,38798.95,100.0,109
APP005208,803,1,6,0,,12902.22,39.9,3
APP005209,707,0,1,0,,9268.55,38.3,74
APP005210,646,2,2,0,,40285.86,45.6,78
APP005211,683,5,5,0,,16329.34,60.8,158
APP005212,782,1,3,0,,9560.85,24.5,80
APP005213,735,1,2,0,,14709.01,44.1,124
APP005214,630,3,5,0,,22244.92,63.0,105
APP005215,684,3,3,0,,14672.29,26.4,229
APP005216,743,2,2,0,,28337.62,54.7,100
APP005217,739,2,3,0,,7585.5,31.7,3
APP005218,607,5,3,0,,24074.46,62.2,103
APP005219,778,4,3,0,,24186.59,43.8,93
APP005220,741,2,1,0,,26365.18,46.8,98
APP005221,691,2,3,0,,16161.16,47.4,108
APP005222,780,2,5,0,,0.0,21.1,208
APP005223,666,1,5,0,,12852.44,54.0,84
APP005224,786,0,7,0,,1157.19,42.0,108
APP005225,721,2,2,0,,2275.98,0.0,73
APP005226,759,3,1,0,,27282.37,24.3,158
APP005227,710,1,5,0,,16408.44,53.6,146
APP005228,764,2,0,0,,16461.43,51.3,106
APP005229,536,4,0,3,3.0,24565.76,77.0,139
APP005230,630,4,3,0,,42210.77,50.9,64
APP005231,767,0,1,0,,12019.73,31.8,107
APP005232,776,2,1,0,,675.05,67.3,70
APP005233,698,0,6,0,,9776.93,63.8,88
APP005234,609,1,2,0,,29582.99,38.8,73
APP005235,632,4,6,2,21.0,33432.18,78.8,115
APP005236,588,4,6,1,90.0,30961.71,49.6,43
APP005237,717,2,6,0,,7727.91,35.4,86
APP005238,705,1,4,0,,24613.54,26.7,125
APP005239,631,1,5,0,,8581.37,100.0,26
APP005240,777,1,3,0,,6031.82,57.7,145
APP005241,739,0,3,0,,6690.94,33.7,155
APP005242,900,1,8,0,,0.0,13.0,137
APP005243,739,3,2,0,,2013.15,68.2,76
APP005244,689,2,2,0,,8144.87,52.5,32
APP005245,770,1,6,0,,0.0,4.9,117
APP005246,788,1,3,0,,20957.41,64.0,86
APP005247,712,0,3,0,,3066.62,24.4,171
APP005248,676,0,8,0,,16113.74,73.5,173
APP005249,679,3,7,0,,14790.95,64.1,73
APP005250,624,2,3,0,,9008.97,52.1,61
APP005251,743,1,4,0,,18957.09,43.6,80
APP005252,679,2,3,0,,27080.37,33.4,183
APP005253,512,5,3,1,61.0,37699.02,89.5,133
APP005254,499,4,2,2,20.0,31153.13,42.1,189
APP005255,884,0,3,0,,8970.96,40.7,128
APP005256,651,1,3,0,,28351.43,51.8,94
APP005257,692,1,4,0,,0.0,11.9,149
APP005258,712,2,0,0,,25680.85,51.4,105
APP005259,764,3,7,0,,13717.95,55.9,135
APP005260,701,0,4,0,,13339.43,41.1,3
APP005261,796,1,3,0,,0.0,0.0,184
APP005262,806,0,3,0,,11680.2,72.8,134
APP005263,727,1,3,0,,12355.52,75.7,131
APP005264,874,2,5,0,,21134.91,21.2,90
APP005265,722,1,9,0,,6778.49,32.1,85
APP005266,595,1,4,0,,19342.21,63.3,181
APP005267,589,3,1,1,1.0,21223.98,67.0,76
APP005268,893,0,6,0,,0.0,9.5,180
APP005269,843,2,3,0,,0.0,43.3,91
APP005270,789,1,1,0,,0.0,64.5,3
APP005271,805,0,4,0,,22128.98,21.7,162
APP005272,596,2,6,0,,30392.09,72.7,84
APP005273,768,1,4,0,,0.0,26.2,56
APP005274,701,1,1,0,,13920.77,36.8,130
APP005275,572,2,2,1,48.0,40112.73,89.9,150
APP005276,730,1,3,0,,14213.85,37.9,32
APP005277,808,1,2,0,,10658.65,29.9,197
APP005278,660,3,3,0,,15779.26,16.9,132
APP005279,755,1,7,0,,6941.97,29.4,114
APP005280,795,0,3,0,,18591.59,70.2,53
APP005281,463,2,5,0,,38190.92,93.9,70
APP005282,683,2,3,0,,18352.99,36.4,104
APP005283,776,0,2,0,,0.0,0.0,68
APP005284,638,3,5,0,,26280.66,89.7,49
APP005285,515,2,2,4,38.0,44057.65,66.3,26
APP005286,722,1,3,0,,14586.92,13.8,179
APP005287,548,2,5,0,,28455.6,48.9,150
APP005288,757,0,3,0,,16887.58,13.1,30
APP005289,697,0,4,0,,9453.97,57.4,112
APP005290,708,0,4,0,,10833.12,17.4,117
APP005291,784,0,2,0,,16703.79,0.0,3
APP005292,760,3,2,0,,15029.88,33.8,142
APP005293,652,3,6,0,,20044.68,42.8,109
APP005294,785,1,4,0,,8087.92,42.1,47
APP005295,635,1,7,0,,16653.15,36.3,3
APP005296,900,2,6,0,,2410.72,0.0,42
APP005297,630,1,6,0,,17037.46,15.5,3
APP005298,900,0,7,0,,5384.67,12.4,209
APP005299,713,2,4,0,,2394.19,19.8,146
APP005300,632,0,3,0,,4104.48,2.6,37
APP005301,681,4,3,0,,0.0,66.7,156
APP005302,645,0,3,0,,13512.55,49.1,71
APP005303,543,0,1,0,,18747.81,80.5,111
APP005304,676,1,2,0,,13690.19,53.9,27
APP005305,671,2,4,0,,27951.11,62.6,153
APP005306,769,1,4,0,,20159.87,48.0,114
APP005307,676,0,2,1,19.0,27265.19,47.5,111
APP005308,674,0,5,0,,2972.35,59.8,117
APP005309,779,3,1,0,,8933.51,48.3,159
APP005310,661,0,2,0,,0.0,36.4,168
APP005311,668,4,2,0,,27094.88,57.7,77
APP005312,772,4,3,0,,13351.98,11.3,8
APP005313,794,2,5,0,,0.0,34.9,36
APP005314,795,3,5,0,,0.0,32.9,91
APP005315,701,1,3,0,,8456.69,39.9,87
APP005316,769,0,5,0,,26695.63,34.5,47
APP005317,694,2,3,0,,13774.49,58.5,131
APP005318,602,1,3,0,,9360.77,68.2,137
APP005319,701,1,3,0,,3397.12,39.1,104
APP005320,665,2,5,0,,17411.19,59.4,83
APP005321,602,4,1,0,,2250.01,47.0,67
APP005322,592,2,1,0,,0.0,13.0,74
APP005323,826,3,3,0,,29514.45,68.4,38
APP005324,791,1,4,0,,0.0,0.0,116
APP005325,734,1,4,0,,24962.51,49.7,122
APP005326,859,1,6,0,,0.0,1.9,94
APP005327,565,3,5,1,28.0,27220.33,55.5,178
APP005328,694,3,2,0,,17209.98,52.6,64
APP005329,613,0,2,0,,8188.43,18.4,123
APP005330,717,1,6,0,,6894.03,82.3,130
APP005331,750,2,5,0,,20523.91,33.3,120
APP005332,768,0,4,0,,5409.47,54.0,43
APP005333,539,3,4,1,1.0,16630.52,72.1,6
APP005334,739,0,2,0,,0.0,33.8,42
APP005335,501,4,9,1,63.0,12675.92,7.7,121
APP005336,681,4,3,0,,22208.86,34.2,46
APP005337,767,0,4,0,,9573.33,5.2,74
APP005338,638,0,3,0,,31334.13,79.5,106
APP005339,605,7,5,0,,50082.81,95.1,127
APP005340,817,0,3,0,,0.0,13.8,34
APP005341,736,0,5,0,,5927.23,5.8,110
APP005342,777,0,4,0,,3077.95,0.0,53
APP005343,847,1,3,0,,33844.53,51.5,147
APP005344,831,0,3,0,,16383.24,23.2,62
APP005345,579,3,3,0,,13698.84,79.8,157
APP005346,626,1,5,0,,19111.86,32.4,70
APP005347,638,0,1,0,,3714.07,21.8,96
APP005348,861,2,7,0,,0.0,13.3,38
APP005349,544,4,4,0,,17663.4,94.8,170
APP005350,689,3,3,0,,26622.39,39.9,123
APP005351,668,2,6,0,,1304.08,40.2,6
APP005352,810,0,5,0,,0.0,11.2,38
APP005353,584,2,5,2,1.0,26537.75,29.1,89
APP005354,714,2,2,0,,9778.13,38.7,126
APP005355,603,1,2,0,,24131.8,62.5,3
APP005356,679,2,3,0,,24640.7,0.0,85
APP005357,695,2,8,0,,9573.52,43.7,58
APP005358,690,0,2,0,,0.0,22.0,3
APP005359,462,1,6,0,,51261.09,91.6,130
APP005360,670,2,4,0,,21035.7,48.8,3
APP005361,785,1,4,0,,0.0,29.3,91
APP005362,757,1,5,0,,6392.12,32.3,130
APP005363,857,2,5,0,,17197.39,49.7,76
APP005364,761,0,4,0,,12196.05,1.2,132
APP005365,732,2,7,0,,0.0,27.9,110
APP005366,734,0,5,0,,52.59,33.4,65
APP005367,689,2,7,0,,26291.36,31.8,26
APP005368,630,11,3,3,22.0,34405.99,83.6,162
APP005369,788,0,3,0,,13113.74,32.3,160
APP005370,726,1,3,0,,3633.35,32.3,123
APP005371,760,2,4,0,,14622.16,36.2,104
APP005372,769,1,0,0,,13139.18,40.0,155
APP005373,650,2,3,0,,31789.4,38.5,141
APP005374,743,0,5,0,,17005.31,30.6,130
APP005375,588,2,1,1,12.0,38313.36,51.0,164
APP005376,574,0,3,0,,6873.35,13.9,63
APP005377,645,0,4,0,,5275.21,40.6,106
APP005378,843,0,7,0,,0.0,25.4,158
APP005379,820,2,4,0,,3607.77,42.0,117
APP005380,704,1,1,0,,9180.22,69.3,90
APP005381,691,0,3,0,,1251.56,33.8,52
APP005382,626,1,1,0,,29323.3,46.3,97
APP005383,622,6,3,0,,20253.51,77.4,111
APP005384,567,0,3,0,,14766.22,69.9,61
APP005385,714,2,4,0,,8882.59,67.2,119
APP005386,692,4,7,0,,26051.99,38.1,59
APP005387,806,0,8,0,,0.0,0.0,73
APP005388,761,0,4,0,,0.0,0.0,91
APP005389,731,1,2,0,,0.0,24.4,64
APP005390,705,2,3,0,,18354.19,9.1,85
APP005391,849,1,3,0,,17157.38,38.6,50
APP005392,758,2,6,1,34.0,38324.04,67.7,91
APP005393,776,0,9,0,,0.0,51.8,104
APP005394,693,2,6,0,,13326.28,26.9,60
APP005395,643,2,5,0,,20153.69,89.3,182
APP005396,681,2,4,0,,19230.92,31.0,56
APP005397,506,1,6,0,,19955.48,88.6,97
APP005398,586,2,2,0,,11725.27,70.9,187
APP005399,606,5,2,4,8.0,38664.63,54.4,104
APP005400,833,1,5,0,,0.0,0.0,110
APP005401,668,3,3,2,48.0,24395.52,19.9,85
APP005402,678,4,3,0,,29713.28,56.0,112
APP005403,744,1,3,0,,21279.76,42.5,61
APP005404,636,6,2,0,,27779.74,51.9,119
APP005405,669,1,4,0,,20555.81,37.2,3
APP005406,772,0,7,0,,358.98,45.0,72
APP005407,645,2,7,1,18.0,19331.09,49.0,94
APP005408,666,1,6,0,,12728.68,49.4,42
APP005409,707,2,2,0,,8367.55,51.6,71
APP005410,721,1,6,0,,9538.25,59.1,138
APP005411,664,1,3,0,,7752.19,52.8,138
APP005412,690,2,3,0,,14486.03,30.8,75
APP005413,656,2,2,0,,37643.22,73.3,68
APP005414,757,0,2,0,,22309.19,23.3,138
APP005415,752,1,1,0,,15541.64,67.7,136
APP005416,661,0,0,0,,24535.33,56.0,109
APP005417,717,2,3,0,,10007.29,11.9,82
APP005418,625,5,1,1,10.0,30012.16,71.9,91
APP005419,762,0,3,0,,28823.64,68.7,66
APP005420,797,0,6,0,,0.0,35.1,163
APP005421,789,2,4,0,,23286.93,51.9,86
APP005422,647,3,1,1,9.0,21864.69,56.7,67
APP005423,773,0,2,0,,0.0,19.3,17
APP005424,817,1,4,0,,0.0,61.4,107
APP005425,766,3,2,0,,25430.73,62.0,130
APP005426,643,5,5,0,,16541.44,56.4,127
APP005427,716,1,2,0,,0.0,54.8,141
APP005428,652,4,2,1,31.0,26566.83,73.3,65
APP005429,676,2,1,2,51.0,23377.12,28.8,40
APP005430,696,0,2,2,8.0,36303.43,59.0,88
APP005431,682,2,4,0,,17525.88,33.0,89
APP005432,715,1,1,0,,12132.31,27.1,76
APP005433,752,1,2,0,,12803.41,60.9,3
APP005434,664,1,1,0,,34865.64,67.3,49
APP005435,774,2,6,0,,9711.31,0.0,56
APP005436,857,1,5,0,,10262.86,27.5,158
APP005437,773,2,7,0,,15991.9,16.6,112
APP005438,716,1,4,0,,9896.62,51.1,140
APP005439,853,3,11,0,,22747.84,41.5,3
APP005440,791,1,2,0,,5797.37,50.5,130
APP005441,697,0,2,0,,33590.99,56.2,81
APP005442,635,6,6,1,8.0,30560.03,44.4,136
APP005443,755,1,4,0,,10819.63,55.5,97
APP005444,812,0,1,0,,8432.28,31.2,115
APP005445,756,1,4,0,,19512.28,28.5,78
APP005446,730,1,3,0,,26537.24,35.2,124
APP005447,599,7,3,1,20.0,42285.7,69.6,54
APP005448,686,3,1,0,,16114.37,67.9,55
APP005449,778,1,3,0,,31366.01,21.1,93
APP005450,548,6,3,1,20.0,26077.11,100.0,90
APP005451,655,4,2,0,,20442.92,49.2,88
APP005452,682,0,0,0,,13795.34,45.5,68
APP005453,690,4,4,0,,20420.51,55.5,27
APP005454,619,2,2,0,,30400.78,84.8,98
APP005455,854,2,4,0,,18669.25,22.2,103
APP005456,834,1,1,0,,7381.15,42.5,172
APP005457,751,2,4,0,,41769.32,44.3,134
APP005458,791,1,5,0,,18133.88,35.9,74
APP005459,776,0,1,0,,10924.84,34.0,55
APP005460,759,2,2,0,,3524.32,13.0,98
APP005461,795,1,3,0,,15455.65,29.8,150
APP005462,806,3,6,0,,27345.42,52.6,83
APP005463,668,3,5,0,,5400.74,29.5,82
APP005464,716,0,4,0,,25466.76,44.2,187
APP005465,613,1,2,0,,28026.76,73.4,87
APP005466,571,2,4,0,,36580.16,56.3,132
APP005467,637,0,2,0,,3226.28,6.9,76
APP005468,641,0,5,0,,20233.69,74.0,150
APP005469,606,3,4,0,,30615.08,78.5,86
APP005470,640,1,1,0,,19499.98,72.1,67
APP005471,714,2,6,0,,32675.52,50.6,35
APP005472,696,1,3,0,,0.0,26.3,162
APP005473,622,2,5,0,,22962.68,94.2,120
APP005474,755,1,4,0,,14602.66,43.9,31
APP005475,646,2,4,0,,9127.85,48.0,69
APP005476,669,3,3,1,32.0,9490.92,75.7,57
APP005477,715,4,5,2,2.0,8317.35,69.1,164
APP005478,733,1,4,0,,16905.02,8.6,91
APP005479,771,2,5,0,,0.0,14.0,63
APP005480,679,1,7,1,21.0,22940.04,57.8,94
APP005481,706,1,4,0,,16506.13,40.7,166
APP005482,424,2,4,1,21.0,26030.75,78.2,108
APP005483,900,2,1,0,,0.0,9.2,76
APP005484,845,0,3,0,,6289.2,0.0,114
APP005485,809,1,3,0,,6993.97,16.4,33
APP005486,698,3,3,0,,6974.35,45.4,62
APP005487,733,1,4,0,,19088.97,83.7,46
APP005488,646,3,4,0,,29080.64,56.0,84
APP005489,705,0,1,0,,33197.43,71.3,68
APP005490,829,2,3,0,,5875.19,7.0,118
APP005491,807,1,5,0,,0.0,49.9,66
APP005492,804,0,6,0,,1026.64,19.2,134
APP005493,714,2,5,0,,17014.31,39.2,61
APP005494,745,2,3,0,,15609.15,36.1,138
APP005495,674,0,4,0,,5446.9,38.1,96
APP005496,723,0,6,0,,4476.12,56.9,28
APP005497,621,2,4,0,,20678.01,44.0,78
APP005498,703,2,3,0,,23729.54,68.4,140
APP005499,626,2,3,0,,43989.23,32.3,144
APP005500,821,1,6,0,,828.04,42.1,130
APP005501,570,9,2,1,5.0,25884.26,71.0,52
APP005502,599,1,5,0,,8446.15,38.9,153
APP005503,665,3,2,0,,16918.68,46.2,72
APP005504,642,2,0,0,,11925.84,63.9,80
APP005505,809,0,5,0,,0.0,36.1,158
APP005506,682,2,5,0,,17644.12,50.4,195
APP005507,578,3,5,0,,42054.19,73.0,73
APP005508,745,2,4,0,,23770.81,24.8,214
APP005509,754,1,5,0,,9274.7,0.0,160
APP005510,895,2,5,0,,15144.89,27.7,190
APP005511,747,2,5,0,,15961.88,54.0,129
APP005512,740,1,3,0,,24307.46,53.4,63
APP005513,750,3,3,0,,23390.38,97.5,152
APP005514,719,1,3,0,,24804.28,39.9,32
APP005515,706,1,3,0,,2028.72,43.7,81
APP005516,658,2,0,0,,21640.68,60.1,92
APP005517,791,2,3,0,,0.0,32.3,98
APP005518,772,1,3,0,,8783.79,55.3,116
APP005519,863,1,6,0,,18089.27,23.1,45
APP005520,796,2,4,0,,6977.23,7.9,36
APP005521,644,5,5,2,35.0,31431.9,77.0,28
APP005522,646,5,6,1,35.0,28777.86,58.8,41
APP005523,601,2,1,0,,13753.32,82.5,37
APP005524,578,6,3,0,,27431.95,62.2,47
APP005525,646,3,4,0,,13462.08,44.1,129
APP005526,638,1,5,0,,19130.76,62.6,127
APP005527,713,0,1,0,,0.0,65.6,114
APP005528,659,6,3,0,,36363.24,80.2,40
APP005529,708,0,6,0,,13519.39,18.4,79
APP005530,637,6,1,0,,3137.75,43.7,168
APP005531,655,2,4,0,,24152.29,45.7,67
APP005532,796,2,6,0,,12143.02,27.7,171
APP005533,746,2,4,0,,0.0,16.8,65
APP005534,700,6,1,0,,2679.19,72.9,78
APP005535,816,0,6,0,,0.0,24.6,105
APP005536,633,1,9,0,,16501.99,74.8,44
APP005537,758,2,3,0,,355.56,37.3,56
APP005538,759,0,2,0,,190.07,0.0,92
APP005539,655,1,3,0,,19713.45,7.1,163
APP005540,718,4,2,0,,24371.72,48.4,127
APP005541,678,2,6,0,,2402.12,22.5,60
APP005542,626,3,3,0,,20006.51,62.1,95
APP005543,763,2,2,0,,10449.27,51.2,105
APP005544,729,0,4,0,,16514.48,23.2,91
APP005545,692,6,3,0,,41115.79,100.0,133
APP005546,753,4,3,0,,7610.38,78.0,126
APP005547,774,1,2,0,,0.0,20.7,98
APP005548,593,1,5,0,,14741.21,45.2,131
APP005549,656,2,4,0,,7692.39,32.8,91
APP005550,607,1,1,1,7.0,16499.93,58.4,89
APP005551,781,0,5,0,,0.0,33.5,155
APP005552,769,1,2,0,,19777.26,37.9,96
APP005553,804,3,4,0,,5532.99,13.3,94
APP005554,655,0,4,0,,9999.69,62.6,59
APP005555,581,2,3,0,,5477.22,37.7,120
APP005556,739,0,2,0,,1450.6,41.8,169
APP005557,735,1,3,0,,0.0,0.0,91
APP005558,688,1,6,0,,5552.4,54.7,120
APP005559,825,0,5,0,,1275.63,27.0,134
APP005560,563,1,4,0,,34056.32,85.6,57
APP005561,702,1,5,0,,19575.13,48.8,98
APP005562,832,1,1,0,,11286.99,57.6,88
APP005563,769,0,7,0,,0.0,62.4,90
APP005564,793,0,7,0,,0.0,10.8,141
APP005565,789,0,5,0,,21863.06,55.1,58
APP005566,752,0,4,0,,5733.17,29.7,111
APP005567,817,1,3,0,,2053.08,0.0,178
APP005568,728,0,3,0,,11359.28,19.1,22
APP005569,577,3,1,0,,20558.77,46.2,59
APP005570,775,1,2,0,,20419.04,56.5,36
APP005571,723,0,2,0,,3774.5,40.2,3
APP005572,770,3,7,0,,18134.19,45.0,11
APP005573,622,1,3,0,,26471.65,64.6,101
APP005574,578,1,4,0,,39942.71,78.3,50
APP005575,668,1,6,0,,0.0,58.2,3
APP005576,664,1,5,0,,8409.39,22.6,55
APP005577,817,1,2,0,,20561.2,28.0,62
APP005578,638,3,2,0,,3231.76,47.9,42
APP005579,485,1,6,2,23.0,15728.2,59.9,27
APP005580,742,0,3,0,,773.87,60.6,78
APP005581,637,1,6,0,,9361.21,65.2,111
APP005582,717,2,5,3,30.0,24844.95,68.9,72
APP005583,784,4,4,0,,0.0,2.9,19
APP005584,686,2,5,0,,0.0,38.6,98
APP005585,900,1,9,0,,0.0,0.0,159
APP005586,643,1,3,0,,12737.42,50.6,123
APP005587,720,1,3,0,,5261.01,38.2,20
APP005588,684,1,3,0,,10132.72,32.6,58
APP005589,655,3,4,1,2.0,20996.04,100.0,155
APP005590,629,3,2,1,28.0,36434.59,89.9,158
APP005591,852,2,4,0,,156.35,0.4,98
APP005592,667,2,1,0,,9889.73,47.8,40
APP005593,672,2,1,0,,20883.25,43.6,108
APP005594,664,4,4,0,,12275.67,13.2,52
APP005595,574,2,3,0,,14539.16,31.6,104
APP005596,730,1,1,0,,20673.67,40.8,8
APP005597,815,1,3,0,,0.0,27.1,45
APP005598,613,2,3,0,,40897.97,71.5,67
APP005599,572,0,2,0,,35453.73,73.0,180
APP005600,714,0,7,0,,0.0,50.1,79
APP005601,810,2,2,0,,31338.28,54.6,115
APP005602,738,2,4,0,,13110.82,30.8,128
APP005603,791,2,4,0,,0.0,0.0,193
APP005604,620,0,3,0,,31581.68,37.7,57
APP005605,638,0,1,0,,34687.49,21.8,37
APP005606,581,3,3,2,51.0,26428.63,69.9,68
APP005607,730,2,2,1,1.0,17122.66,25.6,20
APP005608,635,0,6,0,,28643.2,48.4,119
APP005609,580,2,4,3,18.0,27747.66,62.7,153
APP005610,771,1,5,0,,5994.35,26.5,94
APP005611,749,1,6,0,,18206.61,60.8,85
APP005612,663,1,6,1,1.0,27740.04,75.4,139
APP005613,796,2,5,0,,0.0,0.0,130
APP005614,809,1,2,0,,2034.66,0.0,98
APP005615,802,0,5,0,,0.0,43.1,45
APP005616,678,0,4,0,,23770.31,43.4,97
